,Bal,Brick,Dist,Flat URL,Floor,Kitsp,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
249,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,249,0,12.0,6400000.0,1,1.0,34.0,1.0
250,,1,3.7882329303994866,151005216,3,,18.0,6.0,250,1,4.0,6437035.0,1,,33.5,1.0
251,,1,3.7882329303994866,151005085,4,,16.0,6.0,251,1,4.0,6449418.0,1,,28.5,1.0
252,1.0,1,1.9193800762662547,150531748,7,12.0,58.0,5.0,252,0,12.0,35141040.0,2,0.0,75.0,1.0
253,1.0,0,1.9193800762662547,149954187,7,38.7,55.9,9.0,253,0,11.0,110000000.0,4,1.0,144.7,1.0
254,,1,2.6611278735263606,30352258,3,8.0,16.0,3.0,254,0,8.0,12900000.0,1,1.0,32.0,1.0
255,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,255,1,,4585315.0,1,,17.3,1.0
256,,1,3.7882329303994866,151004941,2,,10.0,6.0,256,1,5.0,4814581.0,1,,17.3,1.0
257,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,257,0,6.0,4814581.0,1,0.0,17.3,1.0
258,,1,4.352409061001355,150683709,4,,19.8,,258,1,19.0,4897200.0,9,,27.4,
259,,1,4.352409061001355,150682443,5,,19.8,,259,1,19.0,5168000.0,9,,27.2,
260,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,260,1,,5225953.0,1,,18.1,1.0
261,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,261,0,9.0,5300000.0,1,1.0,32.0,1.0
262,,1,3.7882329303994866,151004981,5,,10.0,6.0,262,1,5.0,5377566.0,1,,18.3,1.0
263,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,263,0,6.0,5496232.0,1,0.0,23.7,1.0
264,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,264,0,1.0,5550000.0,1,,37.4,1.0
265,,1,4.352409061001355,150683797,5,,21.7,,265,1,19.0,5738000.0,9,,31.8,
266,,1,4.352409061001355,150684102,4,,23.9,,266,1,19.0,5738000.0,9,,38.0,
267,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,267,0,5.0,5900000.0,1,1.0,30.0,
268,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,268,0,12.0,6000000.0,1,,35.0,1.0
269,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,269,0,12.0,6000000.0,1,1.0,35.1,0.0
270,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,270,0,5.0,6100000.0,1,1.0,34.0,1.0
271,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,271,0,12.0,6100000.0,1,1.0,36.0,1.0
272,,1,3.7882329303994866,151005044,4,,15.0,6.0,272,1,4.0,6258687.0,1,,25.5,1.0
273,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,273,1,,6258687.0,1,,25.5,1.0
274,,1,3.7882329303994866,151005116,3,,17.0,6.0,274,1,4.0,6325576.0,1,,30.0,1.0
275,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,275,0,6.0,6325576.0,1,0.0,29.5,1.0
276,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,276,1,,6355668.0,1,,22.3,1.0
277,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,277,0,12.0,6400000.0,1,1.0,34.0,1.0
278,,1,3.7882329303994866,151005216,3,,18.0,6.0,278,1,4.0,6437035.0,1,,33.5,1.0
279,,1,3.7882329303994866,151005085,4,,16.0,6.0,279,1,4.0,6449418.0,1,,28.5,1.0
280,,1,1.109768550292495,150978462,1,10.0,65.5,5.0,280,1,6.0,28859000.0,2,,101.0,1.0
281,0.0,1,3.6083571596505055,139092621,4,,,6.0,281,0,12.0,75465159.0,4,1.0,152.2,1.0
282,,1,1.6308172125050553,148552263,4,20.0,120.0,2.0,282,0,6.0,130000000.0,4,,200.0,1.0
283,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,283,1,,4585315.0,1,,17.3,1.0
284,,1,3.7882329303994866,151004941,2,,10.0,6.0,284,1,5.0,4814581.0,1,,17.3,1.0
285,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,285,0,6.0,4814581.0,1,0.0,17.3,1.0
286,,1,4.352409061001355,150683709,4,,19.8,,286,1,19.0,4897200.0,9,,27.4,
287,,1,4.352409061001355,150682443,5,,19.8,,287,1,19.0,5168000.0,9,,27.2,
288,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,288,1,,5225953.0,1,,18.1,1.0
289,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,289,0,9.0,5300000.0,1,1.0,32.0,1.0
290,,1,3.7882329303994866,151004981,5,,10.0,6.0,290,1,5.0,5377566.0,1,,18.3,1.0
291,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,291,0,6.0,5496232.0,1,0.0,23.7,1.0
292,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,292,0,1.0,5550000.0,1,,37.4,1.0
293,,1,4.352409061001355,150683797,5,,21.7,,293,1,19.0,5738000.0,9,,31.8,
294,,1,4.352409061001355,150684102,4,,23.9,,294,1,19.0,5738000.0,9,,38.0,
295,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,295,0,5.0,5900000.0,1,1.0,30.0,
296,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,296,0,12.0,6000000.0,1,,35.0,1.0
297,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,297,0,12.0,6000000.0,1,1.0,35.1,0.0
298,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,298,0,5.0,6100000.0,1,1.0,34.0,1.0
299,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,299,0,12.0,6100000.0,1,1.0,36.0,1.0
300,,1,3.7882329303994866,151005044,4,,15.0,6.0,300,1,4.0,6258687.0,1,,25.5,1.0
301,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,301,1,,6258687.0,1,,25.5,1.0
302,,1,3.7882329303994866,151005116,3,,17.0,6.0,302,1,4.0,6325576.0,1,,30.0,1.0
303,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,303,0,6.0,6325576.0,1,0.0,29.5,1.0
304,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,304,1,,6355668.0,1,,22.3,1.0
305,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,305,0,12.0,6400000.0,1,1.0,34.0,1.0
306,,1,3.7882329303994866,151005216,3,,18.0,6.0,306,1,4.0,6437035.0,1,,33.5,1.0
307,,1,3.7882329303994866,151005085,4,,16.0,6.0,307,1,4.0,6449418.0,1,,28.5,1.0
308,0.0,1,1.8696107312709993,150758838,13,20.0,140.0,3.0,308,0,13.0,141344000.0,4,1.0,176.7,1.0
309,,1,4.799164388817855,150954520,5,13.0,28.0,10.0,309,0,5.0,12500000.0,2,1.0,50.0,1.0
310,1.0,1,1.1809328487316462,148685839,3,25.0,104.0,2.0,310,0,5.0,69757710.0,3,1.0,176.0,1.0
311,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,311,1,,4585315.0,1,,17.3,1.0
312,,1,3.7882329303994866,151004941,2,,10.0,6.0,312,1,5.0,4814581.0,1,,17.3,1.0
313,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,313,0,6.0,4814581.0,1,0.0,17.3,1.0
314,,1,4.352409061001355,150683709,4,,19.8,,314,1,19.0,4897200.0,9,,27.4,
315,,1,4.352409061001355,150682443,5,,19.8,,315,1,19.0,5168000.0,9,,27.2,
316,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,316,1,,5225953.0,1,,18.1,1.0
317,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,317,0,9.0,5300000.0,1,1.0,32.0,1.0
318,,1,3.7882329303994866,151004981,5,,10.0,6.0,318,1,5.0,5377566.0,1,,18.3,1.0
319,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,319,0,6.0,5496232.0,1,0.0,23.7,1.0
320,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,320,0,1.0,5550000.0,1,,37.4,1.0
321,,1,4.352409061001355,150683797,5,,21.7,,321,1,19.0,5738000.0,9,,31.8,
322,,1,4.352409061001355,150684102,4,,23.9,,322,1,19.0,5738000.0,9,,38.0,
323,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,323,0,5.0,5900000.0,1,1.0,30.0,
324,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,324,0,12.0,6000000.0,1,,35.0,1.0
325,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,325,0,12.0,6000000.0,1,1.0,35.1,0.0
326,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,326,0,5.0,6100000.0,1,1.0,34.0,1.0
327,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,327,0,12.0,6100000.0,1,1.0,36.0,1.0
328,,1,3.7882329303994866,151005044,4,,15.0,6.0,328,1,4.0,6258687.0,1,,25.5,1.0
329,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,329,1,,6258687.0,1,,25.5,1.0
330,,1,3.7882329303994866,151005116,3,,17.0,6.0,330,1,4.0,6325576.0,1,,30.0,1.0
331,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,331,0,6.0,6325576.0,1,0.0,29.5,1.0
332,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,332,1,,6355668.0,1,,22.3,1.0
333,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,333,0,12.0,6400000.0,1,1.0,34.0,1.0
334,,1,3.7882329303994866,151005216,3,,18.0,6.0,334,1,4.0,6437035.0,1,,33.5,1.0
335,,1,3.7882329303994866,151005085,4,,16.0,6.0,335,1,4.0,6449418.0,1,,28.5,1.0
336,1.0,0,2.1135920759470395,150520278,4,7.9,44.5,10.0,336,0,16.0,12312000.0,3,0.0,64.9,1.0
337,0.0,1,2.978800870726823,147924173,3,14.0,28.0,7.0,337,1,10.0,21000000.0,2,,73.0,1.0
338,1.0,1,3.116347184642643,151025686,2,18.0,70.0,7.0,338,0,11.0,120490590.0,2,1.0,105.0,1.0
339,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,339,1,,4585315.0,1,,17.3,1.0
340,,1,3.7882329303994866,151004941,2,,10.0,6.0,340,1,5.0,4814581.0,1,,17.3,1.0
341,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,341,0,6.0,4814581.0,1,0.0,17.3,1.0
342,,1,4.352409061001355,150683709,4,,19.8,,342,1,19.0,4897200.0,9,,27.4,
343,,1,4.352409061001355,150682443,5,,19.8,,343,1,19.0,5168000.0,9,,27.2,
344,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,344,1,,5225953.0,1,,18.1,1.0
345,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,345,0,9.0,5300000.0,1,1.0,32.0,1.0
346,,1,3.7882329303994866,151004981,5,,10.0,6.0,346,1,5.0,5377566.0,1,,18.3,1.0
347,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,347,0,6.0,5496232.0,1,0.0,23.7,1.0
348,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,348,0,1.0,5550000.0,1,,37.4,1.0
349,,1,4.352409061001355,150683797,5,,21.7,,349,1,19.0,5738000.0,9,,31.8,
350,,1,4.352409061001355,150684102,4,,23.9,,350,1,19.0,5738000.0,9,,38.0,
351,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,351,0,5.0,5900000.0,1,1.0,30.0,
352,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,352,0,12.0,6000000.0,1,,35.0,1.0
353,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,353,0,12.0,6000000.0,1,1.0,35.1,0.0
354,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,354,0,5.0,6100000.0,1,1.0,34.0,1.0
355,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,355,0,12.0,6100000.0,1,1.0,36.0,1.0
356,,1,3.7882329303994866,151005044,4,,15.0,6.0,356,1,4.0,6258687.0,1,,25.5,1.0
357,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,357,1,,6258687.0,1,,25.5,1.0
358,,1,3.7882329303994866,151005116,3,,17.0,6.0,358,1,4.0,6325576.0,1,,30.0,1.0
359,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,359,0,6.0,6325576.0,1,0.0,29.5,1.0
360,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,360,1,,6355668.0,1,,22.3,1.0
361,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,361,0,12.0,6400000.0,1,1.0,34.0,1.0
362,,1,3.7882329303994866,151005216,3,,18.0,6.0,362,1,4.0,6437035.0,1,,33.5,1.0
363,,1,3.7882329303994866,151005085,4,,16.0,6.0,363,1,4.0,6449418.0,1,,28.5,1.0
364,,1,3.6356537294628697,136738227,4,,1.0,7.0,364,0,6.0,75904646.4,4,,153.0,1.0
365,,1,1.9193800762662547,149444634,9,16.0,77.9,7.0,365,0,12.0,58411000.0,3,0.0,123.6,1.0
366,0.0,1,1.7830585086827784,151024596,3,,,9.0,366,1,7.0,81280000.0,3,,146.3,1.0
367,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,367,1,,4585315.0,1,,17.3,1.0
368,,1,3.7882329303994866,151004941,2,,10.0,6.0,368,1,5.0,4814581.0,1,,17.3,1.0
369,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,369,0,6.0,4814581.0,1,0.0,17.3,1.0
370,,1,4.352409061001355,150683709,4,,19.8,,370,1,19.0,4897200.0,9,,27.4,
371,,1,4.352409061001355,150682443,5,,19.8,,371,1,19.0,5168000.0,9,,27.2,
372,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,372,1,,5225953.0,1,,18.1,1.0
373,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,373,0,9.0,5300000.0,1,1.0,32.0,1.0
374,,1,3.7882329303994866,151004981,5,,10.0,6.0,374,1,5.0,5377566.0,1,,18.3,1.0
375,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,375,0,6.0,5496232.0,1,0.0,23.7,1.0
376,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,376,0,1.0,5550000.0,1,,37.4,1.0
377,,1,4.352409061001355,150683797,5,,21.7,,377,1,19.0,5738000.0,9,,31.8,
378,,1,4.352409061001355,150684102,4,,23.9,,378,1,19.0,5738000.0,9,,38.0,
379,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,379,0,5.0,5900000.0,1,1.0,30.0,
380,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,380,0,12.0,6000000.0,1,,35.0,1.0
381,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,381,0,12.0,6000000.0,1,1.0,35.1,0.0
382,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,382,0,5.0,6100000.0,1,1.0,34.0,1.0
383,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,383,0,12.0,6100000.0,1,1.0,36.0,1.0
384,,1,3.7882329303994866,151005044,4,,15.0,6.0,384,1,4.0,6258687.0,1,,25.5,1.0
385,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,385,1,,6258687.0,1,,25.5,1.0
386,,1,3.7882329303994866,151005116,3,,17.0,6.0,386,1,4.0,6325576.0,1,,30.0,1.0
387,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,387,0,6.0,6325576.0,1,0.0,29.5,1.0
388,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,388,1,,6355668.0,1,,22.3,1.0
389,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,389,0,12.0,6400000.0,1,1.0,34.0,1.0
390,,1,3.7882329303994866,151005216,3,,18.0,6.0,390,1,4.0,6437035.0,1,,33.5,1.0
391,,1,3.7882329303994866,151005085,4,,16.0,6.0,391,1,4.0,6449418.0,1,,28.5,1.0
392,1.0,1,1.9193800762662547,150531748,7,12.0,58.0,5.0,392,0,12.0,35141040.0,2,0.0,75.0,1.0
393,,0,2.169641266449693,151069549,2,30.0,18.0,5.0,393,0,6.0,38049660.0,1,,73.0,1.0
394,1.0,1,2.023536941400374,49836838,9,8.5,54.0,14.0,394,0,9.0,23000000.0,3,1.0,76.0,1.0
395,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,395,1,,4585315.0,1,,17.3,1.0
396,,1,3.7882329303994866,151004941,2,,10.0,6.0,396,1,5.0,4814581.0,1,,17.3,1.0
397,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,397,0,6.0,4814581.0,1,0.0,17.3,1.0
398,,1,4.352409061001355,150683709,4,,19.8,,398,1,19.0,4897200.0,9,,27.4,
399,,1,4.352409061001355,150682443,5,,19.8,,399,1,19.0,5168000.0,9,,27.2,
400,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,400,1,,5225953.0,1,,18.1,1.0
401,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,401,0,9.0,5300000.0,1,1.0,32.0,1.0
402,,1,3.7882329303994866,151004981,5,,10.0,6.0,402,1,5.0,5377566.0,1,,18.3,1.0
403,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,403,0,6.0,5496232.0,1,0.0,23.7,1.0
404,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,404,0,1.0,5550000.0,1,,37.4,1.0
405,,1,4.352409061001355,150683797,5,,21.7,,405,1,19.0,5738000.0,9,,31.8,
406,,1,4.352409061001355,150684102,4,,23.9,,406,1,19.0,5738000.0,9,,38.0,
407,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,407,0,5.0,5900000.0,1,1.0,30.0,
408,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,408,0,12.0,6000000.0,1,,35.0,1.0
409,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,409,0,12.0,6000000.0,1,1.0,35.1,0.0
410,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,410,0,5.0,6100000.0,1,1.0,34.0,1.0
411,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,411,0,12.0,6100000.0,1,1.0,36.0,1.0
412,,1,3.7882329303994866,151005044,4,,15.0,6.0,412,1,4.0,6258687.0,1,,25.5,1.0
413,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,413,1,,6258687.0,1,,25.5,1.0
414,,1,3.7882329303994866,151005116,3,,17.0,6.0,414,1,4.0,6325576.0,1,,30.0,1.0
415,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,415,0,6.0,6325576.0,1,0.0,29.5,1.0
416,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,416,1,,6355668.0,1,,22.3,1.0
417,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,417,0,12.0,6400000.0,1,1.0,34.0,1.0
418,,1,3.7882329303994866,151005216,3,,18.0,6.0,418,1,4.0,6437035.0,1,,33.5,1.0
419,,1,3.7882329303994866,151005085,4,,16.0,6.0,419,1,4.0,6449418.0,1,,28.5,1.0
420,1.0,1,2.3995394681458655,148503948,2,16.0,120.1,10.0,420,0,7.0,133510000.0,4,1.0,205.4,1.0
421,,1,4.104959955404858,150716629,4,,169.8,9.0,421,0,18.0,83192200.0,4,,169.8,1.0
422,,1,3.286735555401889,150882358,8,,30.0,9.0,422,1,14.0,37700000.0,2,,65.4,1.0
423,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,423,1,,4585315.0,1,,17.3,1.0
424,,1,3.7882329303994866,151004941,2,,10.0,6.0,424,1,5.0,4814581.0,1,,17.3,1.0
425,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,425,0,6.0,4814581.0,1,0.0,17.3,1.0
426,,1,4.352409061001355,150683709,4,,19.8,,426,1,19.0,4897200.0,9,,27.4,
427,,1,4.352409061001355,150682443,5,,19.8,,427,1,19.0,5168000.0,9,,27.2,
428,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,428,1,,5225953.0,1,,18.1,1.0
429,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,429,0,9.0,5300000.0,1,1.0,32.0,1.0
430,,1,3.7882329303994866,151004981,5,,10.0,6.0,430,1,5.0,5377566.0,1,,18.3,1.0
431,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,431,0,6.0,5496232.0,1,0.0,23.7,1.0
432,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,432,0,1.0,5550000.0,1,,37.4,1.0
433,,1,4.352409061001355,150683797,5,,21.7,,433,1,19.0,5738000.0,9,,31.8,
434,,1,4.352409061001355,150684102,4,,23.9,,434,1,19.0,5738000.0,9,,38.0,
435,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,435,0,5.0,5900000.0,1,1.0,30.0,
436,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,436,0,12.0,6000000.0,1,,35.0,1.0
437,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,437,0,12.0,6000000.0,1,1.0,35.1,0.0
438,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,438,0,5.0,6100000.0,1,1.0,34.0,1.0
439,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,439,0,12.0,6100000.0,1,1.0,36.0,1.0
440,,1,3.7882329303994866,151005044,4,,15.0,6.0,440,1,4.0,6258687.0,1,,25.5,1.0
441,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,441,1,,6258687.0,1,,25.5,1.0
442,,1,3.7882329303994866,151005116,3,,17.0,6.0,442,1,4.0,6325576.0,1,,30.0,1.0
443,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,443,0,6.0,6325576.0,1,0.0,29.5,1.0
444,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,444,1,,6355668.0,1,,22.3,1.0
445,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,445,0,12.0,6400000.0,1,1.0,34.0,1.0
446,,1,3.7882329303994866,151005216,3,,18.0,6.0,446,1,4.0,6437035.0,1,,33.5,1.0
447,,1,3.7882329303994866,151005085,4,,16.0,6.0,447,1,4.0,6449418.0,1,,28.5,1.0
448,1.0,1,1.848321786674472,138640967,8,,,5.0,448,1,13.0,20732000.0,1,,56.8,1.0
449,,1,1.9193800762662547,149818595,6,37.4,45.0,9.0,449,0,11.0,85000000.0,3,1.0,114.1,1.0
450,,0,1.7830585086827784,148219103,5,,,9.0,450,1,7.0,85258867.0,3,,134.1,1.0
451,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,451,1,,4585315.0,1,,17.3,1.0
452,,1,3.7882329303994866,151004941,2,,10.0,6.0,452,1,5.0,4814581.0,1,,17.3,1.0
453,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,453,0,6.0,4814581.0,1,0.0,17.3,1.0
454,,1,4.352409061001355,150683709,4,,19.8,,454,1,19.0,4897200.0,9,,27.4,
455,,1,4.352409061001355,150682443,5,,19.8,,455,1,19.0,5168000.0,9,,27.2,
456,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,456,1,,5225953.0,1,,18.1,1.0
457,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,457,0,9.0,5300000.0,1,1.0,32.0,1.0
458,,1,3.7882329303994866,151004981,5,,10.0,6.0,458,1,5.0,5377566.0,1,,18.3,1.0
459,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,459,0,6.0,5496232.0,1,0.0,23.7,1.0
460,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,460,0,1.0,5550000.0,1,,37.4,1.0
461,,1,4.352409061001355,150683797,5,,21.7,,461,1,19.0,5738000.0,9,,31.8,
462,,1,4.352409061001355,150684102,4,,23.9,,462,1,19.0,5738000.0,9,,38.0,
463,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,463,0,5.0,5900000.0,1,1.0,30.0,
464,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,464,0,12.0,6000000.0,1,,35.0,1.0
465,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,465,0,12.0,6000000.0,1,1.0,35.1,0.0
466,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,466,0,5.0,6100000.0,1,1.0,34.0,1.0
467,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,467,0,12.0,6100000.0,1,1.0,36.0,1.0
468,,1,3.7882329303994866,151005044,4,,15.0,6.0,468,1,4.0,6258687.0,1,,25.5,1.0
469,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,469,1,,6258687.0,1,,25.5,1.0
470,,1,3.7882329303994866,151005116,3,,17.0,6.0,470,1,4.0,6325576.0,1,,30.0,1.0
471,0.0,1,3.810116156113054,148800467,3,,29.5,5.0,471,0,6.0,6325576.0,1,0.0,29.5,1.0
472,0.0,0,3.7882329303994866,149031279,3,,22.3,6.0,472,1,,6355668.0,1,,22.3,1.0
473,1.0,0,6.332048955994337,150459322,2,10.0,18.0,10.0,473,0,12.0,6400000.0,1,1.0,34.0,1.0
474,,1,3.7882329303994866,151005216,3,,18.0,6.0,474,1,4.0,6437035.0,1,,33.5,1.0
475,,1,3.7882329303994866,151005085,4,,16.0,6.0,475,1,4.0,6449418.0,1,,28.5,1.0
476,0.0,1,1.5434640479541306,144380581,2,,,11.0,476,0,7.0,80000000.0,4,1.0,135.0,1.0
477,3.0,1,3.1618074128066067,150322563,10,18.5,34.0,5.0,477,0,13.0,49600000.0,3,0.0,84.0,1.0
478,,1,1.3512582619669227,142835641,8,,90.0,8.0,478,0,9.0,73000000.0,4,,122.5,1.0
479,0.0,0,3.7882329303994866,149031259,2,,17.3,6.0,479,1,,4585315.0,1,,17.3,1.0
480,,1,3.7882329303994866,151004941,2,,10.0,6.0,480,1,5.0,4814581.0,1,,17.3,1.0
481,0.0,1,3.815344615914285,150346368,2,,17.3,5.0,481,0,6.0,4814581.0,1,0.0,17.3,1.0
482,,1,4.352409061001355,150683709,4,,19.8,,482,1,19.0,4897200.0,9,,27.4,
483,,1,4.352409061001355,150682443,5,,19.8,,483,1,19.0,5168000.0,9,,27.2,
484,0.0,0,3.7882329303994866,149031296,4,,18.1,6.0,484,1,,5225953.0,1,,18.1,1.0
485,,0,3.8240334740446054,150640194,1,7.0,20.0,4.0,485,0,9.0,5300000.0,1,1.0,32.0,1.0
486,,1,3.7882329303994866,151004981,5,,10.0,6.0,486,1,5.0,5377566.0,1,,18.3,1.0
487,0.0,1,3.815344615914285,148794719,2,,23.7,5.0,487,0,6.0,5496232.0,1,0.0,23.7,1.0
488,1.0,0,4.812484619562877,149565205,1,9.6,20.0,10.0,488,0,1.0,5550000.0,1,,37.4,1.0
489,,1,4.352409061001355,150683797,5,,21.7,,489,1,19.0,5738000.0,9,,31.8,
490,,1,4.352409061001355,150684102,4,,23.9,,490,1,19.0,5738000.0,9,,38.0,
491,1.0,1,6.097518083733642,149849414,3,6.0,16.0,,491,0,5.0,5900000.0,1,1.0,30.0,
492,,0,6.05869238394482,149300855,1,10.0,20.0,13.0,492,0,12.0,6000000.0,1,,35.0,1.0
493,1.0,0,3.9221749039613076,149788538,12,9.6,20.1,10.0,493,0,12.0,6000000.0,1,1.0,35.1,0.0
494,1.0,1,3.9487536363918996,148112883,2,8.0,21.0,12.0,494,0,5.0,6100000.0,1,1.0,34.0,1.0
495,1.0,0,3.9221749039613076,149727197,12,10.0,20.0,10.0,495,0,12.0,6100000.0,1,1.0,36.0,1.0
496,,1,3.7882329303994866,151005044,4,,15.0,6.0,496,1,4.0,6258687.0,1,,25.5,1.0
497,0.0,0,3.7882329303994866,149031382,4,,25.5,6.0,497,1,,6258687.0,1,,25.5,1.0
